"Concavity","Dimensionality","SNR","IP (mm)","ST (mm)","Step (pixels)","Fitting order","Curvature, true (m-1)","Curvature, est. (m-1)","Curvature, std.","Length, true (mm)","Length, est. (mm)","Length, std.","Pennation, true (deg)","Pennation, est. (deg)","Pennation, std.","Nq","N0"
-1,3,39,1.5,4.5,0.25,2,13.475,13.1726859898959,2.82911470685633,55.556468963623,51.4275032618689,8.83265038413797,27.057458114624,26.2277661096482,2.85614305558574,7245,7560
1,2,39,1.5,6,0.25,2,1.997,3.19060835986292,3.58684945588006,76.2246170043945,68.2434470911212,16.802466516097,25.4009402275085,25.1755495554889,2.11241584560349,7180,7560
1,2,39,1.5,6,0.25,2,5.925,6.25642479915025,3.18151192784333,71.9571914672852,66.4409425245215,14.4912852462688,31.6063610076904,30.5489175522309,2.36780078985439,7283,7560
1,2,39,1.5,6,0.25,2,9.74,9.73161604222884,2.86574940634334,63.1066627502441,58.7000475312533,12.5848405821506,38.9743754386902,37.3644116248452,2.6592357673258,7301,7560
1,2,39,1.5,6,0.25,2,13.475,12.8088184504112,2.13434782437578,54.6583251953125,53.2530273989235,7.66355346935954,46.2719604492188,43.6466165625295,2.31852311332225,7035,7560
-1,2,39,1.5,6,0.25,2,1.997,3.08405420973352,3.12678510503781,76.2356491088867,68.0817586493744,16.4147364100809,21.2540165901184,20.879492653196,2.16467590091588,7002,7560
-1,2,39,1.5,6,0.25,2,5.925,6.44307146400833,3.24353414365507,72.2086029052734,64.1812463578364,14.7246710129559,19.8600324630737,18.8144598152353,2.61153222947938,7063,7560
-1,2,39,1.5,6,0.25,2,9.74,9.87195822148796,3.33250068699011,63.8382225036621,57.066147649603,12.3691335190163,21.7307325363159,20.3051618424643,3.23165435895656,7042,7560
-1,2,39,1.5,6,0.25,2,13.475,12.8940834455307,2.53090869052199,55.5977630615234,51.5280009204774,7.72591287984821,25.3109040260315,24.1114083995574,3.2402438984034,7093,7560
1,3,39,1.5,6,0.25,2,1.997,3.53957340613244,3.98358741202998,76.2266235351562,62.4775986989923,17.152674223205,24.7172027587891,24.4925072345817,2.09746339458548,4357,4536
1,3,39,1.5,6,0.25,2,5.925,6.41303650524462,3.02312077230407,72.0377960205078,59.0483614398164,16.7903657579638,29.2794438362122,28.9318754610694,2.14462772126642,4362,4536
1,3,39,1.5,6,0.25,2,9.74,9.85313403535829,3.09678071905758,63.392463684082,55.0262079999051,13.4129766401942,35.2218529701233,34.5794919578015,2.22208117571164,4391,4536
1,3,39,1.5,6,0.25,2,13.475,13.0031529421846,2.67141778861018,55.0152473449707,51.2923052933723,10.3462306071182,41.4822465896606,40.1061199068728,2.3263906276498,4437,4536
-1,3,39,1.5,6,0.25,2,1.997,3.38012789252402,3.33074791941033,76.2345962524414,64.0901615515021,16.712108866713,21.7870970726013,21.3571850514288,2.08843648320586,4238,4536
-1,3,39,1.5,6,0.25,2,5.925,6.66784152973165,3.48185346470558,72.1936645507812,60.8423316940815,16.0100999480631,21.0328273773193,20.2634991513277,2.53925968238345,4267,4536
-1,3,39,1.5,6,0.25,2,9.74,9.88774066189756,3.03983638797721,63.8068504333496,57.9811481344351,11.1852854036248,23.2287516593933,22.1816016373711,2.88618854485129,4236,4536
-1,3,39,1.5,6,0.25,2,13.475,13.4077067330867,3.47637196465169,55.556468963623,51.7462807847222,9.20645110550582,27.057458114624,25.901000925821,3.00089231614507,4304,4536
1,2,39,1.5,9,0.25,2,1.997,3.052454853712,3.07260480762925,76.2246170043945,68.8659442834485,16.2306782059448,25.4009402275085,24.9897174048751,2.18344925623331,4802,5040
1,2,39,1.5,9,0.25,2,5.925,6.34097971944058,2.97496774062862,71.9571914672852,67.15296406568,14.08044345602,31.6063610076904,30.4941803821534,2.42522505954709,4878,5040
1,2,39,1.5,9,0.25,2,9.74,9.70874942906977,2.49914755752754,63.1066627502441,58.6880613452703,12.5149539827663,38.9743754386902,37.2081939885186,2.7006311230035,4811,5040
1,2,39,1.5,9,0.25,2,13.475,12.7607742073302,2.18063440346166,54.6583251953125,53.4255288614031,7.63566347430922,46.2719604492188,43.5094751729998,2.26481986402089,4656,5040
-1,2,39,1.5,9,0.25,2,1.997,3.2547533046632,3.2533120232916,76.2356491088867,67.6724323854252,17.8449527258365,21.2540165901184,20.6234337439325,2.27716138406503,4818,5040
-1,2,39,1.5,9,0.25,2,5.925,6.52506207395306,3.12149205105368,72.2086029052734,63.1938686645374,16.6914685428197,19.8600324630737,18.7104112538985,2.62386196689158,4794,5040
-1,2,39,1.5,9,0.25,2,9.74,9.80537775545174,2.93123696955171,63.8382225036621,57.1645727479712,12.8958702642463,21.7307325363159,20.0437221454623,3.13537178565406,4737,5040
-1,2,39,1.5,9,0.25,2,13.475,13.3568482794888,2.64001261628542,55.5977630615234,51.2821577986813,9.41666719859302,25.3109040260315,23.52733581032,3.37851554369656,4890,5040
1,3,39,1.5,9,0.25,2,1.997,3.58328149942787,3.66074842366053,76.2266235351562,63.0821430169028,17.7862165540041,24.7172027587891,24.4787874865867,2.14948668498872,2917,3024
1,3,39,1.5,9,0.25,2,5.925,6.54559393632771,3.45445097034262,72.0377960205078,61.7061733542477,16.2000792842655,29.2794438362122,28.8046523365289,2.13603565520319,2990,3024
1,3,39,1.5,9,0.25,2,9.74,9.82795262678708,2.99886615002583,63.392463684082,55.9533247939646,13.4993666957225,35.2218529701233,34.5595489673183,2.18757602793347,2963,3024
1,3,39,1.5,9,0.25,2,13.475,12.94458850408,2.83541511469683,55.0152473449707,52.4362422183409,9.11080774783835,41.4822465896606,40.042797538628,2.2688958967146,2950,3024
-1,3,39,1.5,9,0.25,2,1.997,3.3779549503512,3.70604346781559,76.2345962524414,64.1532112860762,16.5355059416569,21.7870970726013,21.3896430758044,2.27309476485046,2890,3024
-1,3,39,1.5,9,0.25,2,5.925,6.56473222079295,3.18866138686959,72.1936645507812,63.3367861872425,14.3633179344299,21.0328273773193,20.1479508596849,2.48254002442854,2853,3024
-1,3,39,1.5,9,0.25,2,9.74,9.64973675784782,2.77178294555238,63.8068504333496,57.6723961999778,11.7520259446739,23.2287516593933,21.8259440637382,2.97404493706146,2839,3024
-1,3,39,1.5,9,0.25,2,13.475,13.3131536078709,2.90263356204447,55.556468963623,52.0202197399618,9.23222451145165,27.057458114624,25.7087822339868,3.0646222659314,2790,3024
1,2,39,2,6,0.25,2,1.997,3.00967028235412,2.68423523695192,76.2244644165039,68.0477275277999,15.4191969475371,25.3643746693929,25.2509165553416,2.34775697044757,4414,4536
1,2,39,2,6,0.25,2,5.925,6.23040495852966,2.45885555216227,71.9558563232422,65.7671491155247,13.779592400114,31.5034338633219,30.5783406670349,2.45476064152442,4425,4536
1,2,39,2,6,0.25,2,9.74,9.39755226051522,2.15288993420092,63.1038665771484,58.6089082561306,10.8352897089364,38.8237103780111,37.1172371550052,2.65563533020914,4385,4536
1,2,39,2,6,0.25,2,13.475,12.7641844602534,2.16093162812954,54.6549186706543,53.1720064055059,6.2359130603798,46.0921119689941,43.465157146865,2.5104770088689,4268,4536
-1,2,39,2,6,0.25,2,1.997,3.23616872789032,3.07400898155824,76.2355117797852,67.0912291903549,15.9931536526861,21.2901784261068,21.2036475674875,2.29776654995743,4288,4536
-1,2,39,2,6,0.25,2,5.925,6.25431626136793,2.35893847257642,72.207275390625,64.0736593524805,12.8673879494499,19.9594223658244,19.4267483544692,2.74718588328316,4180,4536
-1,2,39,2,6,0.25,2,9.74,9.86009770637445,2.56719156092561,63.8354301452637,57.257409551112,10.3185613729851,21.8730499267578,21.0464527907815,3.21977445077186,4216,4536
-1,2,39,2,6,0.25,2,13.475,13.0530290317558,2.7606915709329,55.5941886901855,50.5762860406145,7.74328801912671,25.4820851008097,24.9647505013385,3.58750266759269,4292,4536
1,3,39,2,6,0.25,2,1.997,3.23056572416312,3.21943257611432,76.2264785766602,65.3973815090825,13.7897436027923,24.6917151133219,24.6281952186484,2.25051543919276,2947,3024
1,3,39,2,6,0.25,2,5.925,6.2712372818077,2.68216262790137,72.0365905761719,62.2251906404637,13.103400938143,29.209487024943,29.0183205985249,2.29247685903899,2956,3024
1,3,39,2,6,0.25,2,9.74,10.0661942758473,3.1385357592032,63.3901214599609,58.409164328934,10.1017069651549,35.1246190388997,34.30883558095,2.43893013485861,2963,3024
1,3,39,2,6,0.25,2,13.475,12.9879364017111,2.67878716279696,55.0124244689941,52.7302972585848,8.23589544017208,41.3713757832845,39.693166344025,2.47068490458263,2929,3024
-1,3,39,2,6,0.25,2,1.997,3.17875353815192,3.30623123231781,76.2344665527344,66.4463321028676,13.3420204399871,21.8127843221029,21.8171221747278,2.15564239721603,2891,3024
-1,3,39,2,6,0.25,2,5.925,6.17025950336768,2.47259256902656,72.1924819946289,63.2733859277731,13.2917252441947,21.1056358337402,20.7481255050701,2.55761474389225,2907,3024
-1,3,39,2,6,0.25,2,9.74,10.2689087501944,3.47987143711225,63.804573059082,58.2157130074828,10.1552769866024,23.3351327260335,22.5970812376231,2.7659011100574,2920,3024
-1,3,39,2,6,0.25,2,13.475,13.1471619412262,2.84558598291487,55.5536041259766,50.8920976737971,9.17188491478141,27.1875573476156,26.5243520927166,3.07232291733589,2904,3024
1,2,39,1.64,5,0.25,2,1.997,2.87426410556638,3.07944414082861,79.8548049926758,72.1847056743696,15.8808676734832,25.3000005420886,25.1352161999615,2.05542510699369,11976,12600
1,2,39,1.64,5,0.25,2,5.925,6.22160929942957,2.49838335396289,77.6475448608398,70.503400428976,15.3955081390385,31.2833049171849,30.405508701899,2.40112180839962,12004,12590
1,2,39,1.64,5,0.25,2,9.74,9.6597270126035,2.58620080608548,70.0087661743164,64.7288939426997,13.6541780362624,38.4704540654233,36.5555499359836,2.74375382492151,12024,12599
1,2,39,1.64,5,0.25,2,13.475,12.6878762265301,1.9094777426445,60.5692443847656,58.2860305267201,8.82920438113426,45.6704064419395,42.6679781298645,2.38824481330263,11611,12577
-1,2,39,1.64,5,0.25,2,1.997,2.94445068893577,3.02941344727265,78.7310485839844,70.5526255867043,15.8879641805714,21.3426689348723,21.2398158671574,2.14054170208707,11910,12593
-1,2,39,1.64,5,0.25,2,5.925,6.42407207707324,3.23903633052356,74.123420715332,65.259967387672,15.0084976314544,20.0834321975708,19.4076021016448,2.75985630514942,11489,12304
-1,2,39,1.64,5,0.25,2,9.74,9.78431992298087,2.88516670112341,65.4339828491211,58.2917903525095,12.262165760858,22.0425836161563,20.8822799530775,3.20288347122573,11412,12527
-1,2,39,1.64,5,0.25,2,13.475,12.9814339697583,2.49382624435856,57.0093383789062,52.251438312948,8.79697717081665,25.6882749858655,24.5273437531552,3.25853666398006,11788,12585
1,3,39,1.64,5,0.25,2,1.997,3.22704998117717,3.12400054758945,79.6272048950195,64.1370013781393,18.0841589205802,24.6474614394339,24.6142903254865,2.00577877709739,7256,7560
1,3,39,1.64,5,0.25,2,5.925,6.48282992805189,3.17754910983884,76.3978576660156,60.6797507970595,18.1405687549163,29.0707070200067,29.0825115907791,2.19023315180558,7370,7560
1,3,39,1.64,5,0.25,2,9.74,9.82420268142748,3.01569472983978,67.8996047973633,57.7008150891036,15.1233280898104,34.9148354781301,34.278274224972,2.23113357216145,7368,7560
1,3,39,1.64,5,0.25,2,13.475,13.0103947863372,2.8062587271651,58.9597320556641,54.6653204988033,10.0941968981821,41.123582739579,39.919886036277,2.39177250445371,7303,7560
-1,3,39,1.64,5,0.25,2,1.997,3.31786402329076,3.24292505084185,78.8483123779297,64.253771873164,17.2349638534579,21.8511978952508,21.4383781851072,2.08343099390732,7306,7560
-1,3,39,1.64,5,0.25,2,5.925,6.49074000614445,3.01567803719957,74.3089447021484,63.4564993171825,14.13386176419,21.2022561525044,20.6328071113081,2.47096576732264,7175,7560
-1,3,39,1.64,5,0.25,2,9.74,9.89409682339479,3.12170186729009,65.5979766845703,57.640852793915,12.1662485621463,23.471236379523,22.6032989787881,2.78215851893523,7111,7560
-1,3,39,1.64,5,0.25,2,13.475,13.1606772348138,2.69122459147842,57.1402320861816,52.8945175633146,8.75717365131892,27.354606628418,26.6179497387551,2.85640759707183,7419,7560
1,2,39,1.31,7.9,0.25,2,1.997,3.1678646195215,3.30992654214061,76.6283798217773,68.450340381923,17.7169044974489,25.4047217161759,24.9943138822074,2.08498127878574,5786,6048
1,2,39,1.31,7.9,0.25,2,5.925,6.18618380410954,2.57565323785227,72.5532302856445,65.6955439167606,16.214035216644,31.6148681640625,30.5993242320861,2.37854881355092,5849,6048
1,2,39,1.31,7.9,0.25,2,9.74,9.48177068070605,2.42337326476199,63.7800788879395,59.9917490829024,12.5880609805879,38.9813588183859,37.0024846775604,2.5279205966186,5811,6048
1,2,39,1.31,7.9,0.25,2,13.475,12.7467151779688,2.21749927215864,55.2328338623047,53.8710180970322,7.90050126965296,46.2806147699771,43.5226180047803,2.14382964407764,5630,6048
-1,2,39,1.31,7.9,0.25,2,1.997,3.43566501057725,4.36765734479509,76.5161819458008,68.0565221126452,18.0608266031555,21.2492895540984,20.6058769921206,2.23724905420028,5817,6048
-1,2,39,1.31,7.9,0.25,2,5.925,6.46361515772764,3.06253291364496,72.4253616333008,64.4184124156862,15.6688722512282,19.844117662181,18.36754636878,2.64569756918424,5631,6048
-1,2,39,1.31,7.9,0.25,2,9.74,9.66058673726766,2.70257334518631,64.0196075439453,58.4112880308587,12.2190452925296,21.7069609268852,19.8227283675353,3.0793761223704,5609,6048
-1,2,39,1.31,7.9,0.25,2,13.475,13.0489811961013,2.20638545324309,55.7582664489746,51.9347150496014,8.75270625539998,25.2824398538341,23.3233142731016,3.29964444385491,5686,6048
1,3,39,1.31,7.9,0.25,2,1.997,3.73793226855669,4.03385407520711,76.60595703125,58.458791059292,19.9635469604697,24.7196427220884,24.6021686294657,2.13047818300369,3928,4032
1,3,39,1.31,7.9,0.25,2,5.925,6.83217086994078,4.10211916953009,72.5121078491211,56.798743507436,19.8977295523121,29.2852876082711,29.1425339321565,2.49743696231582,3911,4032
1,3,39,1.31,7.9,0.25,2,9.74,9.88089510530294,3.53995522829078,63.8739166259766,52.6975658359216,16.600317992598,35.2290228138799,34.6544775280241,2.54277764957976,3912,4032
1,3,39,1.31,7.9,0.25,2,13.475,13.0158713811608,3.00393696665278,55.4384918212891,48.2367024898285,12.7198137329664,41.4895676322605,40.4267605889583,2.46509618535469,3902,4032
-1,3,39,1.31,7.9,0.25,2,1.997,3.40670356253731,3.25614123235963,76.5282516479492,62.5332150364965,17.2730557776064,21.7836932306704,21.1202427679397,2.1413064948307,3842,4032
-1,3,39,1.31,7.9,0.25,2,5.925,6.86535825038212,3.38862131888628,72.4326095581055,60.0465440533892,16.4175005031153,21.0217415353526,19.6745845126879,2.53421303156317,3793,4032
-1,3,39,1.31,7.9,0.25,2,9.74,9.92457467681735,2.7386703665942,64.0096893310547,56.2083123165979,12.605626067795,23.21209849482,21.6353574766428,3.04722169949597,3781,4032
-1,3,39,1.31,7.9,0.25,2,13.475,13.1328168148098,2.50670035938645,55.7356758117676,51.4871972296849,9.75365260657609,27.037352271702,25.3768379178422,2.85818862909125,3872,4032
1,2,54,1,6,0.25,2,1.997,2.1049967172991,0.797865795475338,76.2247161865234,75.5363778146,4.49702114722934,25.4373944600423,25.068346949977,1.18019228487705,12071,12096
1,2,54,1,6,0.25,2,5.925,5.86191951125433,1.09961117858334,71.958122253418,71.6568636483003,4.96611459651819,31.7092116673787,30.4919521307137,1.25857101072889,12071,12096
1,2,54,1,6,0.25,2,9.74,9.43233936211876,0.912324649703243,63.1085510253906,63.3053094995737,3.97430622499716,39.121906153361,37.0260520636671,1.30206206982401,12094,12096
1,2,54,1,6,0.25,2,13.475,12.9079643016307,1.0430869844109,54.660717010498,54.9864515962784,2.46834952742568,46.4481917063395,43.9065561629511,1.29660683351058,12072,12096
-1,2,54,1,6,0.25,2,1.997,2.13397153489132,0.903795086269167,76.2357711791992,75.1013801605249,4.68360301504751,21.2180894851685,20.9643788137921,1.24298699744501,12053,12096
-1,2,54,1,6,0.25,2,5.925,5.87956603350886,0.883532636748977,72.209587097168,70.1815419806107,5.63941578740545,19.7598046302795,19.002087983634,1.50671954549364,11987,12096
-1,2,54,1,6,0.25,2,9.74,9.45110633802673,1.22098877069298,63.84033203125,61.8950279292431,4.76697190921668,21.5869770685832,20.4735112038408,1.76823955991273,11965,12096
-1,2,54,1,6,0.25,2,13.475,12.9358480722484,1.09978695772695,55.600341796875,54.2174732122627,3.14032016207286,25.138325881958,23.8898714973942,1.85703350461842,11962,12096
1,3,54,1,6,0.25,2,1.997,2.81005639272356,2.02966738644495,76.2267227172852,60.7986844174301,19.9494397033593,24.7426647186279,24.7910652240812,1.38051654267584,9041,9072
1,3,54,1,6,0.25,2,5.925,6.47366247330577,2.82292855195474,72.0386276245117,56.5812609697394,21.0341275355029,29.3488041559855,29.4631176816098,1.7782403424745,9058,9072
1,3,54,1,6,0.25,2,9.74,9.90483514648236,2.99783862547703,63.3940315246582,51.3226687650879,18.4366576978648,35.318489519755,35.1801219364016,2.06718985138458,9044,9072
1,3,54,1,6,0.25,2,13.475,13.1996749022229,2.98404498343848,55.0172882080078,46.9916273603475,14.7077846752693,41.5925830841064,41.0975424234057,2.13462332654833,9066,9072
-1,3,54,1,6,0.25,2,1.997,2.58943162368486,1.66967849121947,76.2347106933594,63.4263694424048,16.3129578665355,21.7612741470337,21.3779987917455,1.36577960715496,9038,9072
-1,3,54,1,6,0.25,2,5.925,6.02403433265039,1.26033267232376,72.1945343017578,62.8533267828996,12.5810524478884,20.9595585505168,20.0940608666475,1.64550261021842,9023,9072
-1,3,54,1,6,0.25,2,9.74,9.542186267355,1.24652397897663,63.8085746765137,58.4685276664166,8.12640564733184,23.1213272730509,21.9212766443942,1.70024702317191,8993,9072
-1,3,54,1,6,0.25,2,13.475,13.0446332587342,1.32088890736627,55.5586280822754,52.6224855745393,5.57878957761538,26.9262369155884,25.7809133924527,1.74196418113881,9057,9072
1,2,54,1.5,4.5,0.25,2,1.997,2.14146308495688,0.980647227013906,76.2246170043945,74.6297509345628,4.21578379541571,25.4009402275085,25.1622150330185,1.27915994247001,12456,12582
1,2,54,1.5,4.5,0.25,2,5.925,5.83024443252226,0.927742919705768,71.9571914672852,70.9319745055723,4.3119317762665,31.6063610076904,30.4665453828317,1.35042122411803,12425,12584
1,2,54,1.5,4.5,0.25,2,9.74,9.45085305274132,1.03755414400474,63.1066627502441,62.4864974038401,3.94638615248799,38.9743754386902,37.0504858209467,1.43026535839526,12435,12584
1,2,54,1.5,4.5,0.25,2,13.475,12.9430536117615,1.2295812725277,54.6583251953125,54.5936718815941,2.22474116459348,46.2719604492188,43.8126360090561,1.51356688052205,12380,12594
-1,2,54,1.5,4.5,0.25,2,1.997,2.16426580926949,1.01770693046705,76.2356491088867,73.8922182698803,4.56583084188809,21.2540165901184,21.2426470027933,1.35222969531846,12330,12583
-1,2,54,1.5,4.5,0.25,2,5.925,5.91002132200201,1.25203449174854,72.2086029052734,69.1713946426263,4.47949503113671,19.8600324630737,19.5114093585333,1.56888418178169,12303,12568
-1,2,54,1.5,4.5,0.25,2,9.74,9.53100009333002,1.0865924393681,63.8382225036621,60.9821730169619,3.15694888010178,21.7307325363159,21.0824857125808,1.76949310352208,12333,11876
-1,2,54,1.5,4.5,0.25,2,13.475,13.0413330497261,1.24205541700231,55.5977630615234,53.3066219272479,2.04512036369344,25.3109040260315,24.6329740147016,1.96566206511232,12371,12592
1,3,54,1.5,4.5,0.25,2,1.997,2.30110090434796,1.21368686807763,76.2266235351562,68.0831432189871,10.6751959622523,24.7172027587891,24.6895945221363,1.30948820417432,7559,7560
1,3,54,1.5,4.5,0.25,2,5.925,6.08582072740265,1.42368117675086,72.0377960205078,63.7293516154762,11.8533470852183,29.2794438362122,29.1236353437227,1.44801650449127,7549,7560
1,3,54,1.5,4.5,0.25,2,9.74,9.5801402684232,1.29252599309467,63.392463684082,59.8475926955752,7.41503546147226,35.2218529701233,34.4255252094421,1.44681896839456,7540,7560
1,3,54,1.5,4.5,0.25,2,13.475,13.0422097571621,1.37333460636476,55.0152473449707,54.7586413173703,2.38766276260485,41.4822465896606,40.1249929015612,1.41672005564813,7551,7560
-1,3,54,1.5,4.5,0.25,2,1.997,2.29282603830975,1.31039442434797,76.2345962524414,69.0090659111738,9.12620898328734,21.7870970726013,21.7310590190908,1.27750603151555,7552,7560
-1,3,54,1.5,4.5,0.25,2,5.925,5.94543152625204,1.14720414156672,72.1936645507812,67.0888773777429,6.51422037939706,21.0328273773193,20.712490005478,1.5319019187418,7536,7560
-1,3,54,1.5,4.5,0.25,2,9.74,9.66551889923407,1.27442959153955,63.8068504333496,60.8588180946896,4.36990829853459,23.2287516593933,22.8956762867801,1.72282573414549,7537,7560
-1,3,54,1.5,4.5,0.25,2,13.475,13.1837407384745,1.33005683070479,55.556468963623,53.9374318600461,2.62150463923128,27.057458114624,26.6470740464745,1.83107463640989,7528,7560
1,2,54,1.5,6,0.25,2,1.997,2.23298501460569,1.55043348636309,76.2246170043945,74.8560566224391,4.70333299978452,25.4009402275085,25.0961736128278,1.36842072938998,7556,7560
1,2,54,1.5,6,0.25,2,5.925,5.79194713411508,0.925124423000595,71.9571914672852,71.1364233332336,3.89005338795475,31.6063610076904,30.4151916640145,1.41318521369685,7560,7560
1,2,54,1.5,6,0.25,2,9.74,9.4315803252991,1.05076356754497,63.1066627502441,62.9209166519977,2.92770757478922,38.9743754386902,36.9026554871211,1.46176856589543,7554,7560
